WO_NO,CUSTOMER_NO,CUSTOMER_SITE_NO,WORK_STARTED_DATETIME,WORK_FINISHED_DATETIME,PRIORITY_ID,CONTRACT,PM_NO,ALERT_EVENT_ID,EVENT_TIME,Priority,EVENT_DESCRIPTION,HWID,response_hours
51941449,100000413,998389833,2023-10-24 07:29:00,24.10.2023 10:31,,SP,,,,,,,
51946058,100000413,998389833,2023-10-24 07:30:00,24.10.2023 15:30,,SP,,,,,,,
51942360,100279959,999154922,2023-10-24 07:30:00,24.10.2023 13:00,,SP,,,,,,,
51941886,100000413,998389833,2023-10-24 07:55:00,24.10.2023 11:32,,SP,,,,,,,
51945374,100000413,998389833,2023-10-24 07:59:00,24.10.2023 14:00,,SP,,,,,,,
51945477,100000413,998389833,2023-10-24 08:00:00,24.10.2023 16:00,,SP,,,,,,,
51944052,100279959,999154922,2023-10-24 08:00:00,24.10.2023 16:00,,SP,,,,,,,
51881986,100279959,999154922,2023-10-24 08:02:00,25.10.2023 19:33,3.0,KT,,,,,,,
51911177,100000413,998389833,2023-10-24 08:35:00,24.10.2023 8:35,4.0,KT,,,,,,,
6161297,100000413,998389833,2023-10-24 08:39:00,24.10.2023 10:20,2.0,KH,534323.0,,,,,,
51921625,100000413,998389833,2023-10-24 08:40:00,24.10.2023 11:26,4.0,KH,,,,,,,
51911175,100000413,998389833,2023-10-24 08:55:00,24.10.2023 8:55,4.0,KT,,,,,,,
51922058,100000413,998389833,2023-10-24 09:38:00,24.10.2023 12:25,4.0,KH,,,,,,,
51856275,100279959,999154922,2023-10-24 09:54:00,24.10.2023 9:55,4.0,KH,,,,,,,
51757392,100279959,999154922,2023-10-24 10:01:00,24.10.2023 15:24,3.0,KT,,,,,,,
51945263,100000413,998389833,2023-10-24 10:09:00,24.10.2023 13:49,,SP,,,,,,,
51362678,100279959,999154922,2023-10-24 10:13:00,24.10.2023 10:13,3.0,KT,,,,,,,
6151737,100000413,998389833,2023-10-24 10:20:00,24.10.2023 11:02,2.0,KH,534329.0,,,,,,
51906886,100000413,998389833,2023-10-24 10:26:00,24.10.2023 10:26,4.0,KT,,,,,,,
51944184,100000413,998389833,2023-10-24 10:48:00,24.10.2023 17:38,,SP,,,,,,,
51941349,100000413,998389833,2023-10-24 11:01:00,24.10.2023 17:38,,SP,,,,,,,
6151738,100000413,998389833,2023-10-24 11:01:00,24.10.2023 12:01,2.0,KH,534330.0,,,,,,
51921683,100279959,999154922,2023-10-24 12:01:00,14.11.2023 11:44,3.0,KT,,,,,,,
51923445,100000413,998389833,2023-10-24 13:09:00,7.11.2023 10:47,3.0,KT,,,,,,,
51777408,100279959,999154922,2023-10-24 13:09:00,24.10.2023 13:10,3.0,KH,,,,,,,
51922532,100279959,999154922,2023-10-24 15:18:00,27.10.2023 9:47,3.0,KT,,,,,,,
51955182,100000413,998389833,2023-10-25 05:00:00,25.10.2023 11:00,,SP,,,,,,,
51971074,100279959,999154922,2023-10-25 05:00:00,25.10.2023 13:00,,SP,,,,,,,
51970302,100279959,999154922,2023-10-25 05:00:00,25.10.2023 13:00,,SP,,,,,,,
51970967,100279959,999154922,2023-10-25 05:00:00,25.10.2023 12:30,,SP,,,,,,,
51970592,100279959,999154922,2023-10-25 05:30:00,25.10.2023 13:30,,SP,,,,,,,
51970293,100279959,999154922,2023-10-25 05:35:00,25.10.2023 9:11,,SP,,,,,,,
51970228,100279959,999154922,2023-10-25 05:36:00,25.10.2023 8:12,,SP,,,,,,,
51955464,100000413,998389833,2023-10-25 06:00:00,25.10.2023 14:00,,SP,,,,,,,
51955137,100000413,998389833,2023-10-25 06:00:00,25.10.2023 14:00,,SP,,,,,,,
51958681,100000413,998389833,2023-10-25 06:00:00,25.10.2023 14:19,,SP,,,,,,,
51955791,100000413,998389833,2023-10-25 06:00:00,25.10.2023 6:31,,SP,,,,,,,
51956127,100000413,998389833,2023-10-25 06:00:00,25.10.2023 6:30,,SP,,,,,,,
51958803,100000413,998389833,2023-10-25 06:00:00,25.10.2023 14:00,,SP,,,,,,,
51955601,100000413,998389833,2023-10-25 06:00:00,25.10.2023 8:04,,SP,,,,,,,
51970531,100279959,999154922,2023-10-25 06:00:00,25.10.2023 10:35,,SP,,,,,,,
51956149,100000413,998389833,2023-10-25 07:30:00,25.10.2023 15:30,,SP,,,,,,,
51955667,100000413,998389833,2023-10-25 08:00:00,25.10.2023 16:00,,SP,,,,,,,
51970831,100279959,999154922,2023-10-25 08:00:00,25.10.2023 15:30,,SP,,,,,,,
51955507,100000413,998389833,2023-10-25 08:04:00,25.10.2023 14:00,,SP,,,,,,,
51933742,100000413,998389833,2023-10-25 08:09:00,25.10.2023 9:54,4.0,KH,,,,,,,
51970212,100279959,999154922,2023-10-25 08:12:00,25.10.2023 13:06,,SP,,,,,,,
51934269,100279959,999154922,2023-10-25 09:35:00,25.10.2023 9:36,4.0,KH,,,,,,,
51970284,100279959,999154922,2023-10-25 09:41:00,25.10.2023 13:35,,SP,,,,,,,
51970144,100279959,999154922,2023-10-25 10:00:00,25.10.2023 13:30,,SP,,,,,,,
51970541,100279959,999154922,2023-10-25 11:05:00,25.10.2023 14:00,,SP,,,,,,,
51922321,100279959,999154922,2023-10-25 11:06:00,25.10.2023 11:06,3.0,KH,,,,,,,
51857161,100279959,999154922,2023-10-25 11:06:00,25.10.2023 11:06,4.0,KH,,,,,,,
51935119,100000413,998389833,2023-10-25 11:53:00,26.10.2023 8:47,4.0,KH,,,,,,,
51925881,100000413,998389833,2023-10-25 11:53:00,25.10.2023 11:56,2.0,KH,,,,,,,
51923372,100000413,998389833,2023-10-25 11:57:00,26.10.2023 13:35,4.0,KH,,,,,,,
51922921,100000413,998389833,2023-10-25 11:57:00,31.10.2023 14:45,4.0,KT,,,,,,,
51922029,100000413,998389833,2023-10-25 11:57:00,7.11.2023 10:47,4.0,KH,,,,,,,
51921886,100000413,998389833,2023-10-25 11:57:00,25.10.2023 12:03,4.0,KH,,,,,,,
51921654,100000413,998389833,2023-10-25 11:57:00,27.10.2023 11:43,4.0,KT,,,,,,,
51956081,100000413,998389833,2023-10-25 12:32:00,25.10.2023 12:55,,SP,,,,,,,
51956454,100000413,998389833,2023-10-25 12:32:00,25.10.2023 12:54,,SP,,,,,,,
51956506,100000413,998389833,2023-10-25 12:54:00,25.10.2023 13:51,,SP,,,,,,,
51956117,100000413,998389833,2023-10-25 12:55:00,25.10.2023 14:00,,SP,,,,,,,
51956570,100000413,998389833,2023-10-25 13:51:00,25.10.2023 13:52,,SP,,,,,,,
51967719,100000413,998389833,2023-10-26 05:00:00,26.10.2023 11:00,,SP,,,,,,,
51971084,100279959,999154922,2023-10-26 05:00:00,26.10.2023 13:00,,SP,,,,,,,
51970372,100279959,999154922,2023-10-26 05:00:00,26.10.2023 12:30,,SP,,,,,,,
51970998,100279959,999154922,2023-10-26 05:13:00,26.10.2023 8:51,,SP,,,,,,,
51970306,100279959,999154922,2023-10-26 05:18:00,26.10.2023 13:18,,SP,,,,,,,
51970252,100279959,999154922,2023-10-26 05:20:00,26.10.2023 7:40,,SP,,,,,,,
51970606,100279959,999154922,2023-10-26 05:30:00,26.10.2023 13:30,,SP,,,,,,,
51964972,100000413,998389833,2023-10-26 06:00:00,26.10.2023 8:12,,SP,,,,,,,
51965108,100000413,998389833,2023-10-26 06:00:00,26.10.2023 14:00,,SP,,,,,,,
51969139,100000413,998389833,2023-10-26 06:00:00,26.10.2023 14:00,,SP,,,,,,,
51966800,100000413,998389833,2023-10-26 06:00:00,26.10.2023 9:41,,SP,,,,,,,
51967345,100000413,998389833,2023-10-26 06:00:00,26.10.2023 14:00,,SP,,,,,,,
51970463,100279959,999154922,2023-10-26 06:30:00,26.10.2023 10:34,,SP,,,,,,,
51923019,100279959,999154922,2023-10-26 07:03:00,1.11.2023 7:12,4.0,KH,,,,,,,
51967257,100000413,998389833,2023-10-26 07:30:00,26.10.2023 15:30,,SP,,,,,,,
6164707,100000413,998389833,2023-10-26 07:39:00,26.10.2023 9:56,2.0,KH,534323.0,,,,,,
51970241,100279959,999154922,2023-10-26 07:40:00,26.10.2023 12:50,,SP,,,,,,,
51907826,100279959,999154922,2023-10-26 07:42:00,26.10.2023 15:24,3.0,KT,,,,,,,
51965285,100000413,998389833,2023-10-26 08:00:00,26.10.2023 16:00,,SP,,,,,,,
51970861,100279959,999154922,2023-10-26 08:00:00,26.10.2023 11:29,,SP,,,,,,,
51969401,100000413,998389833,2023-10-26 08:12:00,26.10.2023 14:00,,SP,,,,,,,
51948106,100000413,998389833,2023-10-26 08:42:00,26.10.2023 11:02,4.0,KH,,,,,,,
51970983,100279959,999154922,2023-10-26 09:21:00,26.10.2023 13:13,,SP,,,,,,,
51696803,100279959,999154922,2023-10-26 09:43:00,30.11.2023 7:52,3.0,KT,,,,,,,
51966730,100000413,998389833,2023-10-26 10:11:00,26.10.2023 14:02,,SP,,,,,,,
51948203,100279959,999154922,2023-10-26 10:31:00,28.10.2023 14:26,3.0,KT,,,,,,,
51970452,100279959,999154922,2023-10-26 11:04:00,26.10.2023 14:30,,SP,,,,,,,
51949124,100000413,998389833,2023-10-26 11:08:00,26.10.2023 13:13,4.0,KH,,,,,,,
6164710,100000413,998389833,2023-10-26 11:11:00,26.10.2023 14:02,3.0,KH,534326.0,,,,,,
51970843,100279959,999154922,2023-10-26 11:59:00,26.10.2023 16:00,,SP,,,,,,,
51948747,100000413,998389833,2023-10-26 13:33:00,27.10.2023 8:55,4.0,KH,,,,,,,
51949134,100000413,998389833,2023-10-26 13:35:00,30.10.2023 8:07,4.0,KT,,,,,,,
51971034,100279959,999154922,2023-10-27 04:15:00,27.10.2023 12:15,,SP,,,,,,,
51970479,100000413,998389833,2023-10-27 05:00:00,27.10.2023 11:00,,SP,,,,,,,
51971094,100279959,999154922,2023-10-27 05:00:00,27.10.2023 13:00,,SP,,,,,,,
51970384,100279959,999154922,2023-10-27 05:00:00,27.10.2023 13:00,,SP,,,,,,,
51970321,100279959,999154922,2023-10-27 05:18:00,27.10.2023 13:18,,SP,,,,,,,
51970295,100279959,999154922,2023-10-27 05:20:00,27.10.2023 7:47,,SP,,,,,,,
51970618,100279959,999154922,2023-10-27 05:30:00,27.10.2023 13:30,,SP,,,,,,,
51970560,100000413,998389833,2023-10-27 06:00:00,27.10.2023 13:02,,SP,,,,,,,
51971076,100000413,998389833,2023-10-27 06:00:00,27.10.2023 14:00,,SP,,,,,,,
51970182,100000413,998389833,2023-10-27 06:00:00,27.10.2023 12:57,,SP,,,,,,,
51970584,100000413,998389833,2023-10-27 06:00:00,27.10.2023 8:02,,SP,,,,,,,
51970990,100000413,998389833,2023-10-27 06:00:00,27.10.2023 13:50,,SP,,,,,,,
51948210,100279959,999154922,2023-10-27 06:55:00,28.10.2023 14:40,3.0,KT,,,,,,,
51882213,100279959,999154922,2023-10-27 06:55:00,27.10.2023 8:08,4.0,KH,,,,,,,
51696823,100279959,999154922,2023-10-27 07:12:00,30.11.2023 7:56,3.0,KT,,,,,,,
51970155,100000413,998389833,2023-10-27 07:30:00,27.10.2023 13:00,,SP,,,,,,,
51961267,100000413,998389833,2023-10-27 07:37:00,27.10.2023 10:17,3.0,KT,,,,,,,
51970283,100279959,999154922,2023-10-27 07:47:00,27.10.2023 9:08,,SP,,,,,,,
51970599,100000413,998389833,2023-10-27 08:00:00,27.10.2023 16:00,,SP,,,,,,,
51970523,100279959,999154922,2023-10-27 08:00:00,27.10.2023 15:30,,SP,,,,,,,
51970572,100000413,998389833,2023-10-27 08:02:00,27.10.2023 14:00,,SP,,,,,,,
51961317,100000413,998389833,2023-10-27 08:04:00,27.10.2023 9:09,4.0,KH,,,,,,,
51961794,100000413,998389833,2023-10-27 09:11:00,27.10.2023 12:55,4.0,KH,,,,,,,
51970269,100279959,999154922,2023-10-27 09:38:00,27.10.2023 13:20,,SP,,,,,,,
51970697,100000413,998389833,2023-10-27 11:20:00,27.10.2023 12:42,,SP,,,,,,,
51970077,100000413,998389833,2023-10-27 11:23:00,27.10.2023 14:00,,SP,,,,,,,
51961818,100000413,998389833,2023-10-27 11:39:00,31.10.2023 14:45,4.0,KH,,,,,,,
51697187,100279959,999154922,2023-10-27 12:35:00,8.11.2023 14:21,3.0,KT,,,,,,,
51970706,100000413,998389833,2023-10-27 12:42:00,27.10.2023 12:43,,SP,,,,,,,
51921421,100000413,998389833,2023-10-27 13:22:00,28.11.2023 12:03,3.0,KT,,,,,,,
51962173,100279959,999154922,2023-10-27 14:29:00,9.1.2024 14:26,3.0,KT,,,,,,,
51362380,100279959,999154922,2023-10-27 15:11:00,27.10.2023 15:11,3.0,KT,,,,,,,
51362661,100279959,999154922,2023-10-27 15:12:00,27.10.2023 15:12,3.0,KT,,,,,,,
51975965,100000413,998389833,2023-10-30 04:30:00,30.10.2023 11:00,,SP,,,,,,,
51977290,100000413,998389833,2023-10-30 04:54:00,30.10.2023 14:00,,SP,,,,,,,
51985947,100279959,999154922,2023-10-30 05:00:00,30.10.2023 13:00,,SP,,,,,,,
51984404,100279959,999154922,2023-10-30 05:00:00,30.10.2023 13:00,,SP,,,,,,,
51984195,100279959,999154922,2023-10-30 05:00:00,30.10.2023 13:00,,SP,,,,,,,
51978874,100000413,998389833,2023-10-30 05:15:00,30.10.2023 14:00,,SP,,,,,,,
51986997,100279959,999154922,2023-10-30 05:18:00,30.10.2023 13:18,,SP,,,,,,,
51986955,100279959,999154922,2023-10-30 05:30:00,30.10.2023 13:30,,SP,,,,,,,
51985740,100279959,999154922,2023-10-30 05:30:00,30.10.2023 7:38,,SP,,,,,,,
51977789,100000413,998389833,2023-10-30 05:31:00,30.10.2023 13:22,,SP,,,,,,,
52009104,100000413,998389833,2023-10-30 06:00:00,30.10.2023 14:00,,SP,,,,,,,
51978920,100000413,998389833,2023-10-30 06:00:00,30.10.2023 14:00,,SP,,,,,,,
52009376,100000413,998389833,2023-10-30 06:00:00,30.10.2023 14:00,,SP,,,,,,,
51977760,100000413,998389833,2023-10-30 06:00:00,30.10.2023 7:58,,SP,,,,,,,
51986061,100279959,999154922,2023-10-30 06:00:00,30.10.2023 15:00,,SP,,,,,,,
51857167,100279959,999154922,2023-10-30 06:56:00,1.11.2023 7:11,4.0,KH,,,,,,,
51949526,100279959,999154922,2023-10-30 07:14:00,14.11.2023 8:58,3.0,KT,,,,,,,
51978110,100000413,998389833,2023-10-30 07:24:00,30.10.2023 16:00,,SP,,,,,,,
51985599,100279959,999154922,2023-10-30 07:38:00,30.10.2023 13:30,,SP,,,,,,,
51977731,100000413,998389833,2023-10-30 07:58:00,30.10.2023 14:00,,SP,,,,,,,
51990663,100279959,999154922,2023-10-30 08:00:00,30.10.2023 16:00,,SP,,,,,,,
51975946,100000413,998389833,2023-10-30 08:50:00,30.10.2023 8:51,,SP,,,,,,,
51972638,100000413,998389833,2023-10-30 09:29:00,22.11.2023 12:36,4.0,KT,,,,,,,
51934672,100279959,999154922,2023-10-30 10:19:00,30.10.2023 14:04,3.0,KT,,,,,,,
51977185,100000413,998389833,2023-10-30 11:01:00,30.10.2023 11:02,,SP,,,,,,,
51973150,100000413,998389833,2023-10-30 12:35:00,8.11.2023 10:04,4.0,KT,,,,,,,
6122733,100000413,998389833,2023-10-30 12:43:00,30.10.2023 12:43,3.0,KH,534317.0,,,,,,
51973790,100000413,998389833,2023-10-31 02:59:00,31.10.2023 4:16,6.0,KH,,,,,,,
51990045,100000413,998389833,2023-10-31 04:30:00,31.10.2023 11:00,,SP,,,,,,,
51985598,100000413,998389833,2023-10-31 04:56:00,31.10.2023 13:57,,SP,,,,,,,
51984536,100279959,999154922,2023-10-31 05:00:00,31.10.2023 13:00,,SP,,,,,,,
51986000,100279959,999154922,2023-10-31 05:00:00,31.10.2023 13:00,,SP,,,,,,,
51986465,100000413,998389833,2023-10-31 05:12:00,31.10.2023 9:20,,SP,,,,,,,
51986411,100000413,998389833,2023-10-31 05:28:00,31.10.2023 13:57,,SP,,,,,,,
51985805,100279959,999154922,2023-10-31 05:30:00,31.10.2023 7:30,,SP,,,,,,,
51987120,100279959,999154922,2023-10-31 05:30:00,31.10.2023 13:30,,SP,,,,,,,
51987164,100279959,999154922,2023-10-31 05:36:00,31.10.2023 13:36,,SP,,,,,,,
51986739,100000413,998389833,2023-10-31 06:00:00,31.10.2023 8:00,,SP,,,,,,,
52009474,100000413,998389833,2023-10-31 06:00:00,31.10.2023 9:20,,SP,,,,,,,
52009213,100000413,998389833,2023-10-31 06:00:00,31.10.2023 13:57,,SP,,,,,,,
51988271,100000413,998389833,2023-10-31 06:06:00,31.10.2023 14:00,,SP,,,,,,,
51973843,100000413,998389833,2023-10-31 06:09:00,31.10.2023 12:55,4.0,KH,,,,,,,
51986646,100279959,999154922,2023-10-31 07:00:00,31.10.2023 13:30,,SP,,,,,,,
6161502,100279959,999154922,2023-10-31 07:06:00,1.11.2023 7:09,3.0,KH,430479.0,,,,,,
51991023,100000413,998389833,2023-10-31 07:30:00,31.10.2023 15:30,,SP,,,,,,,
51985768,100279959,999154922,2023-10-31 07:30:00,31.10.2023 13:00,,SP,,,,,,,
51986601,100000413,998389833,2023-10-31 08:00:00,31.10.2023 14:00,,SP,,,,,,,
51986777,100000413,998389833,2023-10-31 08:00:00,31.10.2023 16:00,,SP,,,,,,,
51990793,100279959,999154922,2023-10-31 08:00:00,31.10.2023 16:00,,SP,,,,,,,
51072179,100000413,998389833,2023-10-31 08:11:00,31.10.2023 13:13,3.0,KT,,,,,,,
51986435,100000413,998389833,2023-10-31 09:50:00,31.10.2023 13:11,,SP,,,,,,,
52009462,100000413,998389833,2023-10-31 09:50:00,31.10.2023 14:00,,SP,,,,,,,
6170260,100000413,998389833,2023-10-31 12:34:00,31.10.2023 14:02,2.0,KH,534323.0,,,,,,
51974760,100000413,998389833,2023-10-31 13:45:00,1.11.2023 9:10,3.0,KT,,,,,,,
51786323,100000413,998389833,2023-10-31 14:49:00,31.10.2023 14:49,4.0,KH,,,,,,,
51972827,100000413,998389833,2023-10-31 14:52:00,31.10.2023 14:52,4.0,KH,,,,,,,
51586786,100000413,998389833,2023-10-31 14:53:00,1.11.2023 7:56,3.0,KT,,,,,,,
51993160,100000413,998389833,2023-11-01 04:31:00,1.11.2023 11:00,,SP,,,,,,,
51995894,100000413,998389833,2023-11-01 04:42:00,1.11.2023 9:03,,SP,,,,,,,
52027353,100000413,998389833,2023-11-01 05:00:00,1.11.2023 11:00,,SP,,,,,,,
52002359,100279959,999154922,2023-11-01 05:00:00,1.11.2023 13:00,,SP,,,,,,,
52002569,100279959,999154922,2023-11-01 05:00:00,1.11.2023 13:00,,SP,,,,,,,
52002409,100279959,999154922,2023-11-01 05:00:00,1.11.2023 13:00,,SP,,,,,,,
52002696,100279959,999154922,2023-11-01 05:18:00,1.11.2023 9:04,,SP,,,,,,,
52002527,100279959,999154922,2023-11-01 05:20:00,1.11.2023 10:45,,SP,,,,,,,
52002669,100279959,999154922,2023-11-01 05:30:00,1.11.2023 9:12,,SP,,,,,,,
51994377,100000413,998389833,2023-11-01 05:35:00,1.11.2023 13:55,,SP,,,,,,,
51994722,100000413,998389833,2023-11-01 06:00:00,1.11.2023 8:00,,SP,,,,,,,
52008816,100000413,998389833,2023-11-01 06:00:00,1.11.2023 13:30,,SP,,,,,,,
52067146,100000413,998389833,2023-11-01 06:00:00,1.11.2023 13:55,,SP,,,,,,,
51995961,100000413,998389833,2023-11-01 06:00:00,1.11.2023 13:22,,SP,,,,,,,
52008038,100000413,998389833,2023-11-01 06:00:00,1.11.2023 9:03,,SP,,,,,,,
51994573,100000413,998389833,2023-11-01 06:33:00,1.11.2023 14:03,,SP,,,,,,,
51939174,100279959,999154922,2023-11-01 07:09:00,1.11.2023 7:10,4.0,KH,,,,,,,
51972571,100279959,999154922,2023-11-01 07:10:00,1.11.2023 7:11,3.0,KH,,,,,,,
51995752,100000413,998389833,2023-11-01 07:30:00,1.11.2023 15:30,,SP,,,,,,,
51994680,100000413,998389833,2023-11-01 08:00:00,1.11.2023 14:00,,SP,,,,,,,
51994763,100000413,998389833,2023-11-01 08:00:00,1.11.2023 16:00,,SP,,,,,,,
52002308,100279959,999154922,2023-11-01 08:00:00,1.11.2023 16:00,,SP,,,,,,,
51995883,100000413,998389833,2023-11-01 09:33:00,1.11.2023 13:55,,SP,,,,,,,
52002705,100279959,999154922,2023-11-01 09:34:00,1.11.2023 13:18,,SP,,,,,,,
52002662,100279959,999154922,2023-11-01 09:42:00,1.11.2023 13:30,,SP,,,,,,,
51974180,100279959,999154922,2023-11-01 09:50:00,2.11.2023 15:38,3.0,KT,,,,,,,
51973404,100279959,999154922,2023-11-01 10:37:00,1.11.2023 10:37,3.0,KH,,,,,,,
51982007,100279959,999154922,2023-11-01 10:40:00,1.11.2023 10:59,4.0,KH,,,,,,,
52002509,100279959,999154922,2023-11-01 11:15:00,1.11.2023 12:21,,SP,,,,,,,
52002518,100279959,999154922,2023-11-01 12:21:00,1.11.2023 13:20,,SP,,,,,,,
51824590,100279959,999154922,2023-11-01 15:06:00,1.11.2023 15:07,4.0,KH,,,,,,,
52000879,100000413,998389833,2023-11-02 04:30:00,2.11.2023 11:00,,SP,,,,,,,
51998445,100000413,998389833,2023-11-02 04:43:00,2.11.2023 14:00,,SP,,,,,,,
52027360,100000413,998389833,2023-11-02 05:00:00,2.11.2023 11:00,,SP,,,,,,,
52002416,100279959,999154922,2023-11-02 05:00:00,2.11.2023 13:00,,SP,,,,,,,
52002367,100279959,999154922,2023-11-02 05:00:00,2.11.2023 13:00,,SP,,,,,,,
52002578,100279959,999154922,2023-11-02 05:00:00,2.11.2023 13:00,,SP,,,,,,,
51991438,100000413,998389833,2023-11-02 05:01:00,2.11.2023 12:07,4.0,KH,,,,,,,
52001583,100000413,998389833,2023-11-02 05:18:00,2.11.2023 14:00,,SP,,,,,,,
52002462,100279959,999154922,2023-11-02 05:30:00,2.11.2023 13:00,,SP,,,,,,,
52002676,100279959,999154922,2023-11-02 05:30:00,2.11.2023 13:30,,SP,,,,,,,
52000011,100000413,998389833,2023-11-02 05:36:00,2.11.2023 14:07,,SP,,,,,,,
52002609,100279959,999154922,2023-11-02 05:40:00,2.11.2023 12:42,,SP,,,,,,,
52002542,100279959,999154922,2023-11-02 05:50:00,2.11.2023 7:23,,SP,,,,,,,
52008906,100000413,998389833,2023-11-02 06:00:00,2.11.2023 14:31,,SP,,,,,,,
52001431,100000413,998389833,2023-11-02 06:00:00,2.11.2023 14:00,,SP,,,,,,,
52001623,100000413,998389833,2023-11-02 06:00:00,2.11.2023 8:00,,SP,,,,,,,
52008107,100000413,998389833,2023-11-02 06:00:00,2.11.2023 14:00,,SP,,,,,,,
52067486,100000413,998389833,2023-11-02 06:00:00,2.11.2023 14:00,,SP,,,,,,,
51981981,100000413,998389833,2023-11-02 06:39:00,2.11.2023 6:39,4.0,KT,,,,,,,
51907761,100279959,999154922,2023-11-02 07:22:00,2.11.2023 8:10,4.0,KH,,,,,,,
52002535,100279959,999154922,2023-11-02 07:23:00,2.11.2023 13:20,,SP,,,,,,,
52001248,100000413,998389833,2023-11-02 07:30:00,2.11.2023 15:30,,SP,,,,,,,
6174855,100000413,998389833,2023-11-02 07:41:00,2.11.2023 11:20,2.0,KH,534323.0,,,,,,
52001613,100000413,998389833,2023-11-02 08:00:00,2.11.2023 14:00,,SP,,,,,,,
51997590,100000413,998389833,2023-11-02 08:00:00,2.11.2023 16:00,,SP,,,,,,,
52002317,100279959,999154922,2023-11-02 08:00:00,2.11.2023 16:00,,SP,,,,,,,
51908698,100279959,999154922,2023-11-02 08:10:00,2.11.2023 8:11,4.0,KH,,,,,,,
51934721,100279959,999154922,2023-11-02 08:12:00,2.11.2023 8:12,4.0,KH,,,,,,,
51991807,100000413,998389833,2023-11-02 09:27:00,7.11.2023 12:09,3.0,KT,,,,,,,
6174858,100000413,998389833,2023-11-02 11:21:00,2.11.2023 13:54,3.0,KH,534326.0,,,,,,
51991495,100279959,999154922,2023-11-02 11:30:00,8.11.2023 7:06,3.0,KT,,,,,,,
52002376,100279959,999154922,2023-11-03 04:00:00,3.11.2023 12:00,,SP,,,,,,,
52002425,100279959,999154922,2023-11-03 05:00:00,3.11.2023 13:00,,SP,,,,,,,
52002587,100279959,999154922,2023-11-03 05:00:00,3.11.2023 13:00,,SP,,,,,,,
52009041,100000413,998389833,2023-11-03 05:10:00,3.11.2023 12:52,,SP,,,,,,,
52002687,100279959,999154922,2023-11-03 05:30:00,3.11.2023 13:30,,SP,,,,,,,
52007319,100000413,998389833,2023-11-03 05:59:00,3.11.2023 11:30,,SP,,,,,,,
52067554,100000413,998389833,2023-11-03 06:00:00,3.11.2023 12:52,,SP,,,,,,,
52006452,100000413,998389833,2023-11-03 06:00:00,3.11.2023 14:00,,SP,,,,,,,
52009005,100000413,998389833,2023-11-03 06:00:00,3.11.2023 14:15,,SP,,,,,,,
52008208,100000413,998389833,2023-11-03 06:00:00,3.11.2023 13:48,,SP,,,,,,,
52009297,100000413,998389833,2023-11-03 06:00:00,3.11.2023 7:58,,SP,,,,,,,
52002548,100279959,999154922,2023-11-03 06:09:00,3.11.2023 12:28,,SP,,,,,,,
52002480,100279959,999154922,2023-11-03 06:23:00,3.11.2023 9:41,,SP,,,,,,,
51939173,100279959,999154922,2023-11-03 07:02:00,3.11.2023 7:33,4.0,KH,,,,,,,
6170482,100279959,999154922,2023-11-03 07:28:00,3.11.2023 7:28,3.0,KH,430479.0,,,,,,
52009170,100000413,998389833,2023-11-03 07:30:00,3.11.2023 16:00,,SP,,,,,,,
51975500,100279959,999154922,2023-11-03 07:31:00,3.11.2023 7:32,4.0,KH,,,,,,,
52009282,100000413,998389833,2023-11-03 07:58:00,3.11.2023 14:00,,SP,,,,,,,
52002618,100279959,999154922,2023-11-03 08:13:00,3.11.2023 11:51,,SP,,,,,,,
52008138,100000413,998389833,2023-11-03 09:40:00,3.11.2023 10:33,,SP,,,,,,,
52002471,100279959,999154922,2023-11-03 10:11:00,3.11.2023 14:00,,SP,,,,,,,
52002629,100279959,999154922,2023-11-03 12:21:00,3.11.2023 16:00,,SP,,,,,,,
52002559,100279959,999154922,2023-11-03 12:28:00,3.11.2023 13:39,,SP,,,,,,,
51935111,100279959,999154922,2023-11-03 13:21:00,14.11.2023 8:54,3.0,KT,,,,,,,
51992186,100279959,999154922,2023-11-03 15:18:00,3.11.2023 15:18,4.0,KH,,,,,,,
51992827,100279959,999154922,2023-11-03 15:18:00,3.11.2023 15:18,3.0,KH,,,,,,,
51972756,100000413,998389833,2023-11-04 06:40:00,5.11.2023 15:39,3.0,KT,,,,,,,
51972762,100000413,998389833,2023-11-04 07:00:00,6.11.2023 7:46,3.0,KT,,,,,,,
52014771,100000413,998389833,2023-11-06 04:30:00,6.11.2023 11:01,,SP,,,,,,,
52027433,100000413,998389833,2023-11-06 05:00:00,6.11.2023 11:01,,SP,,,,,,,
52027018,100279959,999154922,2023-11-06 05:00:00,6.11.2023 13:00,,SP,,,,,,,
52027976,100279959,999154922,2023-11-06 05:00:00,6.11.2023 13:00,,SP,,,,,,,
52025268,100279959,999154922,2023-11-06 05:00:00,6.11.2023 13:00,,SP,,,,,,,
52025510,100279959,999154922,2023-11-06 05:26:00,6.11.2023 7:37,,SP,,,,,,,
52024487,100279959,999154922,2023-11-06 05:30:00,6.11.2023 13:30,,SP,,,,,,,
52017247,100000413,998389833,2023-11-06 05:31:00,6.11.2023 9:29,,SP,,,,,,,
52025981,100279959,999154922,2023-11-06 05:50:00,6.11.2023 15:02,,SP,,,,,,,
52017021,100000413,998389833,2023-11-06 06:00:00,6.11.2023 14:09,,SP,,,,,,,
52016287,100000413,998389833,2023-11-06 06:00:00,6.11.2023 14:00,,SP,,,,,,,
